Date,Ayrshire and Arran,Borders,Dumfries and Galloway,Fife,Forth Valley,Grampian,Greater Glasgow and Clyde,Highland,Lanarkshire,Lothian,Orkney,Shetland,Tayside,Western Isles
2021-11-18,49359,10359,14764,44907,39562,53055,184965,25967,108272,111809,865,918,49732,1343
2021-11-19,49541,10411,14883,45173,39811,53342,185554,26144,108648,112324,870,941,49972,1348
2021-11-20,49717,10455,14986,45377,40018,53716,186063,26292,108959,112783,873,947,50177,1356
2021-11-21,49879,10511,15082,45609,40235,54028,186564,26424,109275,113168,878,966,50417,1359
2021-11-22,49998,10551,15174,45760,40431,54397,187034,26574,109556,113553,881,973,50629,1363
2021-11-23,50171,10596,15255,45931,40608,54712,187551,26710,109868,113971,890,986,50785,1365
2021-11-24,50339,10676,15337,46197,40881,55109,188056,26913,110198,114455,900,997,51045,1371
2021-11-25,50547,10720,15456,46426,41120,55440,188608,27046,110529,114930,903,1003,51291,1380
2021-11-26,50728,10783,15533,46664,41361,55801,189184,27135,110847,115437,906,1011,51511,1384
2021-11-27,50884,10828,15615,46845,41535,56100,189626,27247,111102,115837,907,1016,51635,1391
2021-11-28,51035,10863,15687,47032,41718,56274,190087,27345,111397,116208,909,1018,51771,1398
2021-11-29,51215,10900,15749,47232,41900,56449,190550,27435,111709,116606,909,1019,51909,1401
2021-11-30,51417,10931,15801,47409,42130,56711,191051,27523,112081,117037,913,1026,52106,1413
2021-12-01,51614,10984,15900,47646,42325,56953,191616,27662,112411,117579,923,1032,52257,1429
2021-12-02,51905,11031,16003,47939,42559,57236,192181,27802,112822,118011,931,1034,52425,1450
2021-12-03,52072,11093,16073,48153,42795,57392,192752,27871,113223,118391,932,1036,52504,1463
2021-12-04,52205,11113,16112,48239,42854,57531,192976,27951,113338,118632,937,1040,52606,1469
2021-12-05,52430,11150,16192,48452,43017,57796,193524,28065,113704,119058,945,1044,52754,1479
2021-12-06,52748,11202,16333,48726,43275,58114,194376,28219,114262,119788,945,1046,52968,1494
2021-12-07,53017,11249,16392,48955,43518,58463,194980,28359,114635,120325,952,1054,53143,1507
2021-12-08,53274,11294,16468,49194,43758,58720,195735,28455,115064,120822,954,1058,53308,1516
2021-12-09,53554,11330,16503,49428,43988,58946,196573,28590,115498,121349,956,1065,53509,1516
2021-12-10,53950,11414,16650,49845,44335,59384,197713,28804,116122,122279,958,1074,53768,1517
2021-12-11,54284,11477,16744,50063,44633,59692,198630,28980,116709,123055,963,1086,53996,1577
2021-12-12,54618,11517,16810,50311,44874,60114,199478,29159,117330,123854,969,1092,54168,1595
2021-12-13,54936,11560,16892,50556,45112,60419,200317,29289,117896,124613,971,1100,54371,1610
2021-12-14,55184,11589,16947,50752,45345,60681,201044,29397,118337,125207,987,1111,54542,1615
2021-12-15,55552,11667,17029,51091,45704,61029,202228,29545,119173,126352,994,1122,54768,1631
2021-12-16,55992,11732,17118,51461,46120,61491,203685,29783,120072,127537,1010,1133,55047,1647
2021-12-17,56286,11794,17202,51731,46322,61741,204880,29882,120713,128582,1019,1146,55196,1662
2021-12-18,56679,11876,17295,52086,46680,62151,206303,30084,121577,129889,1035,1154,55576,1677
2021-12-19,57119,11952,17371,52416,47030,62616,207782,30282,122462,131157,1039,1162,55889,1693
2021-12-20,57615,12029,17440,52806,47434,63068,209479,30501,123312,132837,1058,1171,56246,1699
2021-12-21,57969,12119,17517,53162,47769,63401,210730,30680,124135,134057,1069,1179,56430,1710
2021-12-22,58085,12128,17529,53278,47829,63561,211531,30766,124508,134615,1069,1182,56566,1712
2021-12-23,58749,12366,17673,53818,48332,64217,213949,31050,126150,136672,1111,1214,57059,1728
2021-12-24,59171,12491,17777,54215,48798,64800,215915,31306,127151,137968,1118,1221,57482,1745
2021-12-25,59818,12680,17907,54645,49266,65255,218258,31558,128323,139620,1147,1228,57926,1760
2021-12-26,60395,12895,18034,55274,49717,65929,221377,31922,130263,141845,1193,1240,58527,1800
2021-12-27,61180,13105,18222,55771,50494,66748,224299,32318,131717,143740,1197,1263,59095,1815
2021-12-28,61885,13281,18392,56262,51027,67683,226893,32647,132890,145225,1254,1285,59750,1830
2021-12-29,62763,13592,18795,57108,52214,68975,230771,33316,135498,148118,1321,1301,60443,1850
2021-12-30,63857,13944,19069,58191,53126,70141,235477,33849,138534,150503,1334,1335,61654,1875
2021-12-31,64563,14150,19435,58772,53609,71240,238600,34293,140323,152805,1342,1350,62439,1920
2022-01-01,66049,14514,19864,59767,54506,72302,243387,34863,143346,154843,1406,1377,63656,1972
2022-01-02,66977,14792,20240,60375,55244,73646,246824,35523,145599,157247,1409,1395,64577,2023
2022-01-03,68429,15138,20707,61615,56341,75808,251478,36694,148819,160603,1472,1410,65464,2049
2022-01-04,70003,15340,21211,63029,57312,77423,255346,37707,151157,162763,1482,1438,66989,2070
2022-01-05,70988,15593,21588,64092,58212,78892,259401,38367,153764,165339,1530,1462,67998,2098
2022-01-06,71515,15769,21854,64824,58748,80287,262081,38953,155278,167394,1572,1503,68737,2145
2022-01-07,72521,15975,22168,65895,59528,81487,265718,39523,157321,169626,1597,1525,69997,2182
2022-01-08,73375,16104,22497,66734,60211,82619,268935,39946,159450,171498,1602,1535,70911,2205
2022-01-09,74003,16242,22678,67258,60712,83373,270685,40260,160353,172632,1624,1535,71540,2214
2022-01-10,74895,16388,23085,67901,61505,84750,273319,41042,161821,174332,1635,1543,72384,2237
2022-01-11,75689,16547,23379,68687,62046,85755,275457,41694,163223,175981,1667,1556,73087,2260
2022-01-12,76159,16658,23589,69263,62505,86444,277237,42042,164234,177279,1682,1562,73658,2279
2022-01-13,76502,16746,23679,69681,62802,86889,278451,42245,164948,178189,1694,1567,74046,2290
2022-01-14,76857,16810,23814,70074,63147,87471,279881,42534,165783,179254,1705,1571,74483,2312
2022-01-15,77083,16872,23949,70423,63404,88015,280841,42802,166276,180017,1712,1574,74853,2323
2022-01-16,77356,16937,24018,70739,63694,88371,281741,43021,166775,180745,1717,1574,75223,2340
2022-01-17,77505,16980,24096,70959,63842,88723,282415,43185,167062,181324,1718,1575,75425,2349
2022-01-18,77693,17003,24171,71205,64043,89102,283100,43342,167558,181938,1720,1579,75703,2369
2022-01-19,77997,17079,24300,71578,64347,89676,284055,43633,168064,182865,1728,1580,76166,2386
2022-01-20,78268,17123,24456,71967,64598,90190,285064,43895,168628,183682,1737,1583,76599,2396
2022-01-21,78514,17182,24540,72313,64892,90601,285844,44093,169124,184350,1741,1583,76878,2411
2022-01-22,78783,17224,24633,72583,65084,90974,286607,44272,169498,184940,1750,1585,77156,2426
2022-01-23,79033,17264,24722,72897,65319,91361,287392,44420,169902,185549,1755,1586,77464,2430
2022-01-24,79205,17304,24816,73177,65482,91734,287864,44553,170301,186099,1757,1588,77731,2437
2022-01-25,79340,17344,24886,73410,65653,92076,288488,44665,170747,186735,1767,1588,77923,2445
2022-01-26,79634,17413,25038,73751,65942,92683,289379,44925,171182,187583,1784,1594,78308,2452
2022-01-27,79865,17465,25156,74086,66225,93232,290284,45132,171676,188348,1794,1594,78666,2468
2022-01-28,80105,17523,25269,74416,66462,93730,290984,45338,172151,189100,1807,1599,78975,2480
2022-01-29,80318,17571,25357,74698,66677,94125,291615,45476,172499,189737,1811,1602,79304,2485
2022-01-30,80546,17627,25469,74951,66882,94577,292399,45632,172860,190335,1817,1607,79619,2494
2022-01-31,80632,17656,25515,75108,66952,94825,292814,45715,173109,190736,1823,1610,79783,2494
2022-02-01,80821,17693,25583,75306,67106,95201,293354,45810,173498,191316,1842,1613,79971,2500
2022-02-02,81041,17773,25709,75740,67373,95818,294095,46071,173926,192241,1856,1619,80363,2507
2022-02-03,81275,17837,25817,76144,67642,96350,294831,46268,174318,193160,1869,1621,80804,2512
2022-02-04,81536,17910,25922,76516,67872,96846,295743,46431,174802,194048,1888,1634,81201,2521
2022-02-05,81656,17965,25985,76730,68015,97319,296270,46608,175064,194655,1897,1644,81421,2534
2022-02-06,81828,18014,26062,76995,68216,97745,296854,46754,175357,195354,1903,1649,81724,2549
2022-02-07,81946,18057,26113,77171,68360,98043,297337,46857,175673,195894,1904,1657,81967,2556
2022-02-08,82080,18093,26158,77405,68511,98311,297900,46957,176014,196434,1909,1664,82189,2563
2022-02-09,82216,18136,26279,77671,68691,98792,298629,47174,176447,197175,1921,1676,82595,2572
2022-02-10,88923,20059,29182,86097,74752,113177,316991,52101,187513,215761,2355,2599,90995,2754
2022-02-11,89280,20174,29349,86551,75194,113898,318507,52459,188403,217173,2393,2670,91668,2768
2022-02-12,89531,20269,29457,86911,75512,114492,319645,52774,189013,218328,2432,2744,92091,2792
2022-02-13,89795,20376,29559,87286,75832,115100,320700,53088,189567,219265,2465,2815,92574,2812
2022-02-14,90038,20478,29650,87607,76163,115690,321618,53421,190149,220244,2494,2893,93005,2842
2022-02-15,90335,20578,29755,87994,76480,116389,322762,53778,190783,221280,2559,2987,93477,2862
2022-02-16,90786,20703,29881,88480,77001,117243,324312,54196,191603,222484,2595,3060,94143,2886
2022-02-17,91171,20843,29988,88886,77412,118131,325838,54674,192389,223694,2671,3132,94648,2905
2022-02-18,91589,20946,30118,89287,77818,118925,327311,55066,193263,224913,2719,3201,95247,2929
2022-02-19,91843,21035,30220,89657,78139,119483,328413,55481,193831,225849,2759,3261,95617,2951
2022-02-20,92148,21127,30325,90016,78460,120079,329659,55828,194512,226797,2805,3307,95979,2971
2022-02-21,92439,21199,30407,90378,78759,120804,330745,56195,195140,227646,2852,3377,96389,2990
2022-02-22,92753,21305,30517,90790,79100,121566,332154,56643,195891,228668,2936,3459,96857,3018
2022-02-23,93183,21413,30650,91163,79444,122322,333558,57157,196644,229780,2997,3525,97396,3064
2022-02-24,93636,21543,30770,91565,79807,123154,335093,57738,197476,230902,3054,3586,97942,3119
2022-02-25,93933,21624,30916,91870,80053,123714,336298,58227,198156,231736,3106,3635,98365,3165
2022-02-26,94286,21710,31007,92167,80344,124347,337498,58686,198904,232600,3178,3686,98749,3207
2022-02-27,94580,21787,31113,92444,80596,125004,338643,59102,199569,233338,3217,3732,99139,3234
2022-02-28,94975,21903,31213,92734,80856,125686,339821,59531,200198,234220,3264,3762,99551,3282
2022-03-01,99754,22600,32226,96856,84523,130278,359541,61661,211368,244739,3369,3870,104270,3389
2022-03-02,100364,22708,32414,97423,85080,131164,361397,62245,212548,246021,3457,3929,104857,3471
2022-03-03,101058,22862,32602,97899,85671,132223,363520,62891,213670,247399,3571,3988,105520,3554
2022-03-04,101764,23019,32799,98468,86237,133212,365581,63553,214887,248799,3646,4031,106224,3652
2022-03-05,102381,23149,32986,98902,86718,134040,367239,64099,215926,250075,3701,4052,106754,3714
2022-03-06,103075,23320,33135,99358,87234,134862,368935,64646,216903,251237,3751,4090,107275,3761
2022-03-07,103736,23490,33329,99806,87831,135850,370724,65266,217964,252574,3811,4140,107882,3835
2022-03-08,104739,23736,33574,100482,88549,137018,372960,65976,219730,254346,3888,4188,108679,3932
2022-03-09,105772,23979,33827,101214,89339,138138,375416,66778,221235,256225,3944,4247,109496,4030
2022-03-10,108049,24613,34634,102957,90919,141982,380417,68573,224298,259943,4157,4510,111805,4177
2022-03-11,109142,24869,34932,103666,91703,143261,383284,69435,226024,262081,4190,4558,112652,4250
2022-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-15,113314,25793,36015,106465,94947,147826,393171,72578,232832,269782,4340,4760,115836,4686
2022-03-16,114259,25993,36269,107132,95660,148813,395433,73381,234039,271421,4373,4803,116545,4788
2022-03-17,115245,26172,36533,107743,96365,149797,397809,74021,235477,273101,4392,4852,117261,4896
2022-03-18,117091,26579,37002,108991,97627,151611,401997,75430,238210,276364,4439,4924,118504,5061
2022-03-19,118085,26773,37318,109605,98227,152570,403964,76170,239369,277978,4457,4970,119103,5171
2022-03-20,118959,26982,37559,110294,98840,153467,406038,76848,240561,279710,4482,5010,119763,5262
2022-03-21,119832,27186,37832,110903,99444,154392,407917,77535,241736,281245,4506,5051,120350,5379
2022-03-22,120820,27460,38107,111653,100156,155576,410264,78259,243284,283235,4537,5127,121107,5524
2022-03-23,121934,27721,38433,112442,100944,156791,412909,79135,244707,285235,4563,5188,121874,5658
2022-03-24,123020,27976,38759,113313,101773,158002,415909,79923,246403,287470,4591,5244,122714,5792
2022-03-25,123788,28191,39029,113971,102384,158957,417945,80603,247667,289116,4618,5302,123368,5918
2022-03-26,124451,28404,39271,114625,102924,159901,419800,81203,248715,290734,4641,5350,123975,6003
2022-03-27,125194,28584,39474,115234,103434,160693,421697,81759,249770,292158,4660,5388,124529,6094
2022-03-28,125762,28757,39699,115796,103859,161468,423218,82186,250677,293404,4681,5425,125053,6162
2022-03-29,126503,28948,39921,116413,104404,162351,425096,82734,251915,295004,4715,5466,125634,6254
2022-03-30,127271,29170,40209,117090,104977,163339,427016,83387,252929,296601,4734,5512,126252,6337
2022-03-31,127992,29361,40453,117697,105486,164247,428911,83924,253945,298164,4755,5569,126845,6422
2022-04-01,128552,29524,40633,118127,105912,164888,430334,84348,254737,299321,4765,5608,127356,6476
2022-04-02,129072,29663,40816,118592,106305,165487,431744,84728,255525,300446,4788,5640,127816,6525
2022-04-03,129490,29766,40950,118940,106661,165945,432800,85090,256143,301341,4800,5665,128154,6552
2022-04-04,129939,29878,41092,119347,106988,166440,433874,85432,256759,302323,4812,5693,128491,6593
2022-04-05,130395,30029,41240,119722,107377,167011,435055,85844,257483,303407,4837,5741,128849,6671
2022-04-06,131022,30173,41476,120193,107787,167702,436652,86268,258321,304754,4861,5796,129272,6733
2022-04-07,131526,30305,41667,120680,108246,168320,438031,86666,259121,305916,4879,5855,129703,6789
2022-04-08,131945,30431,41819,121067,108626,168905,439313,87013,259948,307040,4893,5924,130080,6852
